u,v,key,weighted_noise,predicted_noise,combined_noise
3680855237,4693524329,0,53.0,,53.0
3680855237,1578282309,0,53.0,,53.0
3680855237,3680855257,0,53.0,,53.0
4221505995,1578282411,0,55.60287242689277,,55.60287242689277
4221505995,9350735609,0,53.0,,53.0
4221505995,1578282348,0,55.77310391789652,,55.77310391789652
1578282353,3680855243,0,58.092365909876555,,58.092365909876555
1578282353,3680855226,0,60.43615084403288,,60.43615084403288
1578282353,1654234717,0,54.303505088373505,,54.303505088373505
3680855243,3680855249,0,58.0,,58.0
3680855243,3680855249,1,56.24607711362218,,56.24607711362218
3680855243,1578282353,0,58.092365909876555,,58.092365909876555
3680855226,1578282353,0,60.43615084403288,,60.43615084403288
3680855226,3680855253,0,59.49378778587084,,59.49378778587084
3680855226,8621577318,0,65.94217594214243,,65.94217594214243
1654234717,1654234712,0,53.0,,53.0
1654234717,1578282353,0,54.303505088373505,,54.303505088373505
1578282411,4221506001,0,58.0,,58.0
1578282411,4221505995,0,55.602872426892766,,55.602872426892766
1578282411,1585604201,0,57.57443622158547,,57.57443622158547
4221506001,1585604224,0,58.0,,58.0
4221506001,1578282411,0,58.0,,58.0
4221506001,1585604228,0,58.0,,58.0
1585604201,1585604196,0,57.86265358980634,,57.86265358980634
1585604201,1578282411,0,57.57443622158547,,57.57443622158547
1585604201,4221506006,0,57.666546250675694,,57.666546250675694
1673476057,1578282419,0,53.198550405909344,,53.198550405909344
1673476057,1673476042,0,56.76069225864448,,56.76069225864448
1673476057,1673476042,1,54.51278443572172,,54.51278443572172
1673476057,1673476042,2,54.3066217994906,,54.3066217994906
1578303541,1578303566,0,53.0,,53.0
1578303543,1578303556,0,53.0,,53.0
1578303556,1578303592,0,53.0,,53.0
1578303556,1578303584,0,53.0,,53.0
1578303556,1578303543,0,53.0,,53.0
3762001801,3762001799,0,53.0,,53.0
1578303546,1578303609,0,53.0,,53.0
1578303546,1578303578,0,53.0,,53.0
1578303546,1578303570,0,53.0,,53.0
1578303546,8442341782,0,53.0,,53.0
1578303609,1578303546,0,53.0,,53.0
1578303578,1578303551,0,53.0,,53.0
1578303578,1578303546,0,53.0,,53.0
1578303578,5807881089,0,53.0,,53.0
1578303570,1578303546,0,53.0,,53.0
3100662744,1578303548,0,53.754526360260726,,53.754526360260726
4183345200,4183345194,0,53.0,,53.0
1578303551,1578303578,0,53.0,,53.0
1578303554,1578303566,0,53.0,,53.0
1578303592,1578303556,0,53.0,,53.0
1578303584,1578303564,0,53.0,,53.0
1578303584,1578303556,0,53.0,,53.0
1578303584,1578303576,0,53.0,,53.0
1578303607,1578303561,0,58.0,,58.0
1578303562,4183345194,0,53.0,,53.0
4183345194,4183345200,0,53.0,,53.0
4183345194,4183230286,0,55.194352175481995,,55.194352175481995
4183345194,1578303562,0,53.0,,53.0
1578303563,1578303577,0,53.0,,53.0
1578303577,1578303566,0,53.0,,53.0
1578303577,1578303563,0,53.0,,53.0
1578303577,1578303600,0,53.0,,53.0
1578303577,4679112798,0,53.25765329444208,,53.25765329444208
1578303564,1578303584,0,53.0,,53.0
3762001799,1578303574,0,53.0,,53.0
3762001799,3762001801,0,53.0,,53.0
3762001799,3762001800,0,53.0,,53.0
3762001800,3762001799,0,53.0,,53.0
3762001800,1578303574,0,53.0,,53.0
1578303600,1578303577,0,53.0,,53.0
4679112798,1578303577,0,53.25765329444208,,53.25765329444208
1607363947,1607363967,0,53.0,,53.0
1607363947,1578303588,0,53.0,,53.0
5688563736,1578303611,0,54.76989321333954,,54.76989321333954
5688563737,1578303611,0,62.637202661151505,,62.637202661151505
3357512187,1578305527,0,55.65696600205311,,55.65696600205311
3357512187,2539866912,0,53.0,,53.0
1579301811,1579301776,0,55.53633154210144,,55.53633154210144
1662115265,721514736,0,62.32154058337971,,62.32154058337971
1662115265,1662115297,0,57.255107735668375,,57.255107735668375
1579301808,1579301779,0,56.86254966207957,,56.86254966207957
5109815918,1579322653,0,66.56832794649185,,66.56832794649185
5109815918,3468187680,0,63.17350781672861,,63.17350781672861
5109815918,7053193675,0,63.6004698201663,,63.6004698201663
4608044336,1579322653,0,68.52622904577133,,68.52622904577133
4608044336,4555480822,0,68.59398312297229,,68.59398312297229
4608044336,4608044334,0,64.33857755996577,,64.33857755996577
1579322654,10602131106,0,53.537997238100125,,53.537997238100125
10602131106,1579322654,0,53.537997238100125,,53.537997238100125
1579322659,1579322676,0,57.1416746026181,,57.1416746026181
1579322676,1830512601,0,62.444834259478775,,62.444834259478775
1579322676,9800309587,0,62.306182453967736,,62.306182453967736
1579322676,1579322659,0,57.14167460261811,,57.14167460261811
1803810730,1579322671,0,53.0,,53.0
9800309587,8124919100,0,62.21584289392344,,62.21584289392344
9800309587,9800309586,0,59.14517930936125,,59.14517930936125
9800309587,1579322676,0,62.306182453967736,,62.306182453967736
3468187669,3468187680,0,62.79856379811072,,62.79856379811072
3468187669,3468187680,1,60.575983031047016,,60.575983031047016
3468187669,1579322680,0,65.97921165423897,,65.97921165423897
10048226646,10048226645,0,67.6471181360468,,67.6471181360468
10048226646,4555480822,0,68.68879351980212,,68.68879351980212
10048226646,1579322680,0,68.52901367704877,,68.52901367704877
1579322691,9800309585,0,58.430951801104435,,58.430951801104435
1579322691,8124919100,0,60.6222941566693,,60.6222941566693
1579322691,7056509063,0,55.95303571819582,,55.95303571819582
9800309585,1579322691,0,58.430951801104435,,58.430951801104435
9800309585,9800309584,0,57.014496455997865,,57.014496455997865
9800309585,2332699080,0,63.72435741537841,,63.72435741537841
8124919100,1579322691,0,60.6222941566693,,60.6222941566693
8124919100,9800309587,0,62.21584289392344,,62.21584289392344
8124919100,8124919098,0,56.474080973676195,,56.474080973676195
7056509063,1579322691,0,55.95303571819581,,55.95303571819581
1614176230,7455110432,0,53.0,,53.0
1614176230,1579322706,0,53.0,,53.0
1614176230,1614176214,0,57.98926080441987,,57.98926080441987
1579351448,1579351449,0,58.0,,58.0
3324332389,1579351458,0,68.60244584814632,,68.60244584814632
3324332389,1579351477,0,68.88988230848052,,68.88988230848052
3324332389,3324332390,0,68.83303825055116,,68.83303825055116
7431762337,3527080499,0,53.0,,53.0
7431762337,3527080502,0,60.84355937600555,,60.84355937600555
7431762337,1579351458,0,60.00760878783241,,60.00760878783241
1579351477,3324332389,0,68.88988230848052,,68.88988230848052
1579351477,1028304576,0,69.0,,69.0
1579353725,5528540099,0,53.0,,53.0
5528540099,1579353725,0,53.0,,53.0
5528540099,1579353726,0,59.50360637224179,,59.50360637224179
5528540099,5528540097,0,53.0,,53.0
1579353727,1579353729,0,59.13681020744924,,59.13681020744924
5282571816,1579358157,0,56.78390133101385,,56.78390133101385
4713209672,1579358159,0,59.64846505119985,,59.64846505119985
1579358182,1579358166,0,64.37133043254944,,64.37133043254944
1579358171,9517947195,0,53.18752793744581,,53.18752793744581
1579358171,9517947195,1,53.5692849028001,,53.5692849028001
1579358171,5082244601,0,53.694361993145705,,53.694361993145705
9517947195,5082244599,0,53.0,,53.0
9517947195,1579358171,0,53.18752793744581,,53.18752793744581
9517947195,1579358171,1,53.56928490280009,,53.56928490280009
5282571815,1579358173,0,56.63033023982716,,56.63033023982716
1579358187,1579358175,0,53.0,,53.0
1579358187,1579358190,0,56.39366936120439,,56.39366936120439
6036958722,9643303115,0,53.0,,53.0
5082244599,1579358188,0,53.0,,53.0
5082244599,9517947195,0,53.0,,53.0
5082244599,5082244600,0,53.16316781062627,,53.16316781062627
9517947199,1579358188,0,53.073386483801954,,53.073386483801954
1579360473,6426539429,0,54.650293335411305,,54.650293335411305
1579360473,5303082382,0,53.0,,53.0
6426539429,1579360473,0,54.650293335411305,,54.650293335411305
6426539429,1579360485,0,56.77161327966698,,56.77161327966698
6426539429,6426539427,0,54.54163348799504,,54.54163348799504
1579360485,6426539429,0,56.77161327966699,,56.77161327966699
1579360485,5303082383,0,56.78155005507739,,56.78155005507739
1579360485,9952724250,0,61.14165159194661,,61.14165159194661
5303082383,1579360485,0,56.78155005507738,,56.78155005507738
1579360487,7412645903,0,54.844462816750706,,54.844462816750706
1629198395,4613839810,0,56.12916382932276,,56.12916382932276
1629198395,1579375779,0,55.46041243933756,,55.46041243933756
1629198395,1629198390,0,53.0,,53.0
1802783117,4602181840,0,53.0,,53.0
1802783117,1579375781,0,54.91324701741203,,54.91324701741203
1802783117,2502333999,0,58.94121962165878,,58.94121962165878
1802783117,1802783114,0,53.0,,53.0
2502334012,1579375781,0,58.226284775647564,,58.226284775647564
2502334012,2502333999,0,59.77270086547013,,59.77270086547013
2502334012,1896448640,0,65.63095062305253,,65.63095062305253
1579375783,1579375980,0,59.59468940590155,,59.59468940590155
1579375783,4199224167,0,60.50257536093498,,60.50257536093498
1579375783,1579375907,0,58.32863953741556,,58.32863953741556
1579375980,3676631196,0,61.09603288984175,,61.09603288984175
1579375980,1579375783,0,59.59468940590155,,59.59468940590155
1579375980,4199224166,0,62.81971862355636,,62.81971862355636
4199224167,1579375783,0,60.50257536093498,,60.50257536093498
4199224167,1579375793,0,62.921801672877685,,62.921801672877685
4199224167,4199224166,0,63.171788730231924,,63.171788730231924
1579375907,1579375983,0,65.42977055872866,,65.42977055872866
1579375907,3676631196,0,61.31193728170433,,61.31193728170433
1579375907,1579375783,0,58.32863953741556,,58.32863953741556
1579375793,5646198879,0,62.559661140937685,,62.559661140937685
1579375793,1579375957,0,56.83756011309878,,56.83756011309878
1579375793,4199224167,0,62.921801672877685,,62.921801672877685
1579375957,1579375793,0,56.83756011309879,,56.83756011309879
1579375864,1579375796,0,62.01556053591562,,62.01556053591562
1579375864,1579375908,0,53.84382740233557,,53.84382740233557
1579375864,3732162166,0,58.10374746746995,,58.10374746746995
1579375822,5901510324,0,53.0,,53.0
1579375828,2502334001,0,59.395200136091916,,59.395200136091916
1579375828,2078547501,0,55.16609697435695,,55.16609697435695
1579375828,6328316211,0,56.39716973697871,,56.39716973697871
2078547501,3530253647,0,53.0,,53.0
2078547501,1579375828,0,55.16609697435696,,55.16609697435696
2078547501,2078547498,0,53.0,,53.0
6328316211,4618005830,0,54.45189390447048,,54.45189390447048
6328316211,4618005825,0,53.0,,53.0
6328316211,1802783133,0,53.0,,53.0
6328316211,1579375828,0,56.397169736978704,,56.397169736978704
1579375831,10000380317,0,53.0,,53.0
1579375831,11169065967,0,53.02192436403226,,53.02192436403226
1579375831,4708295038,0,53.0,,53.0
10000380317,1579375831,0,53.0,,53.0
10000380317,10000380318,0,53.0,,53.0
10000380317,6117851026,0,53.149681965188954,,53.149681965188954
11169065967,1579394493,0,53.256968810325674,,53.256968810325674
11169065967,1579375831,0,53.02192436403226,,53.02192436403226
11169065967,4708295034,0,53.28022956349241,,53.28022956349241
4708295038,1579375831,0,53.0,,53.0
1579375908,1579375864,0,53.84382740233557,,53.84382740233557
1579375869,1802783133,0,53.0,,53.0
1802783133,1579375869,0,53.0,,53.0
1802783133,2502333996,0,60.25790864207506,,60.25790864207506
1802783133,6328316211,0,53.0,,53.0
1802783133,4618005806,0,53.0,,53.0
3676631196,1579375980,0,61.096032889841744,,61.096032889841744
3676631196,1579375907,0,61.31193728170433,,61.31193728170433
3676631196,3676631198,0,64.11874944827835,,64.11874944827835
1579375909,1802783121,0,53.0,,53.0
1802783121,1579375909,0,53.0,,53.0
1802783121,4602181840,0,53.0,,53.0
1802783121,2502334007,0,56.97941103463229,,56.97941103463229
1802783121,1802783119,0,53.0,,53.0
1579375910,4602181843,0,53.0,,53.0
4602181843,4602181887,0,53.0,,53.0
4602181843,1579375910,0,53.0,,53.0
4665246781,4665246768,0,54.81650175721802,,54.81650175721802
4665246781,1579375964,0,53.98042835526333,,53.98042835526333
4665246781,4666932074,0,56.52002970757631,,56.52002970757631
4199224166,1579375980,0,62.81971862355636,,62.81971862355636
4199224166,4199224167,0,63.171788730231924,,63.171788730231924
4199224166,2892302369,0,63.68636517436031,,63.68636517436031
9378091843,1579394398,0,58.88914530090316,,58.88914530090316
9378091843,9378091844,0,53.0,,53.0
9378091843,1579394484,0,53.0,,53.0
1579394419,9378091838,0,53.0,,53.0
1579394419,1579394456,0,53.0,,53.0
1579394419,10596137219,0,53.0,,53.0
9378091838,4553070688,0,53.0,,53.0
9378091838,1579394419,0,53.0,,53.0
9378091838,9378091842,0,53.09928521490104,,53.09928521490104
1579394456,1579394419,0,53.0,,53.0
1579394456,1620274712,0,53.0,,53.0
10596137219,1620274712,0,53.0,,53.0
10596137219,1579394419,0,53.0,,53.0
10596137219,10596137218,0,55.98641148127856,,55.98641148127856
8757266682,1579394426,0,66.20830874705906,,66.20830874705906
1579394435,1579394493,0,53.31838095830373,,53.31838095830373
1579394493,11169065967,0,53.256968810325674,,53.256968810325674
1579394493,10000380319,0,53.516608768041365,,53.516608768041365
1579394493,1579394435,0,53.318380958303734,,53.318380958303734
1579394452,4553070688,0,53.0,,53.0
1579394452,4553070894,0,55.42425108554207,,55.42425108554207
1579394452,1579394484,0,53.0,,53.0
4553070688,1579394452,0,53.0,,53.0
4553070688,9378091838,0,53.0,,53.0
4553070688,4553070890,0,53.0,,53.0
4553070894,6309272169,0,59.03232166239103,,59.03232166239103
4553070894,1579394452,0,55.42425108554206,,55.42425108554206
4553070894,4553070895,0,61.571841023350295,,61.571841023350295
1579394484,1579394452,0,53.0,,53.0
1579394484,9378091843,0,53.0,,53.0
1620274712,10596137219,0,53.0,,53.0
1620274712,10596137223,0,55.197698736719005,,55.197698736719005
1620274712,1579394456,0,53.0,,53.0
1620274712,10596137220,0,54.532122953261975,,54.532122953261975
1579405402,1579405403,0,53.0,,53.0
1579405418,1579405437,0,64.33427417763227,,64.33427417763227
1579405418,1579405505,0,60.89694455632026,,60.89694455632026
1579405418,1579405512,0,57.78392928510729,,57.78392928510729
1579405418,1579405463,0,64.01794660610426,,64.01794660610426
1579405437,1579405418,0,64.33427417763227,,64.33427417763227
1579405437,8923334436,0,67.07238075574367,,67.07238075574367
1579405437,1579405516,0,66.75648532681724,,66.75648532681724
1579405512,1579405477,0,53.24015669387501,,53.24015669387501
1579405512,1579405431,0,53.1118465779266,,53.1118465779266
1579405512,1579405418,0,57.78392928510729,,57.78392928510729
1579405429,5554642877,0,53.0,,53.0
5554642877,1579405430,0,53.0,,53.0
5554642877,1579405429,0,53.0,,53.0
5554642877,5554642871,0,53.0,,53.0
1579405430,5554642871,0,53.0,,53.0
1579405430,1579405432,0,53.0,,53.0
1579405430,5554642877,0,53.0,,53.0
5554642871,1579405430,0,53.0,,53.0
5554642871,5554642877,0,53.0,,53.0
1579405432,1579405430,0,53.0,,53.0
1579405431,1579405518,0,53.0,,53.0
1579405431,1579405512,0,53.1118465779266,,53.1118465779266
1579405431,1579405477,0,53.0,,53.0
1579405518,1579405507,0,53.0,,53.0
1579405518,1579405431,0,53.0,,53.0
1579405518,1579405505,0,55.69256435651394,,55.69256435651394
1579405477,1579405512,0,53.24015669387501,,53.24015669387501
1579405477,1579405507,0,53.0,,53.0
1579405477,1579405431,0,53.0,,53.0
4972297573,4972297534,0,53.546813730779945,,53.546813730779945
8923334436,4888246719,0,67.13750742153996,,67.13750742153996
8923334436,1579405437,0,67.07238075574367,,67.07238075574367
8923334436,8923334457,0,63.33157025309777,,63.33157025309777
1579405450,3830002742,0,62.35650822711922,,62.35650822711922
1579405450,5452367168,0,62.802407575032014,,62.802407575032014
1579405450,5452367150,0,62.96536165310425,,62.96536165310425
3830002742,1579405450,0,62.35650822711923,,62.35650822711923
3830002742,6040935382,0,61.47731820357703,,61.47731820357703
3830002742,3830002746,0,59.51657214051559,,59.51657214051559
3830002742,1619442483,0,57.41131422475645,,57.41131422475645
5452367168,1579405450,0,62.80240757503201,,62.80240757503201
5452367168,5452367157,0,61.91685134853866,,61.91685134853866
5452367168,5452367166,0,58.59630715443518,,58.59630715443518
5452367150,1579405450,0,62.96536165310425,,62.96536165310425
5452367150,3830002752,0,62.95291737395818,,62.95291737395818
5452367150,5452367149,0,58.427433842357935,,58.427433842357935
1579405452,1579405515,0,55.11675537645077,,55.11675537645077
2300215252,8923658627,0,67.69131557016668,,67.69131557016668
2300215252,2300215237,0,59.999561825432394,,59.999561825432394
2300215252,1579405469,0,67.79007512488207,,67.79007512488207
5012055160,8655907761,0,61.32083711309994,,61.32083711309994
5012055160,1579405469,0,61.2871561063554,,61.2871561063554
5012055160,8655907751,0,56.334123619529194,,56.334123619529194
4972297534,4972297573,0,53.54681373077995,,53.54681373077995
4972297534,1579405471,0,62.191805647705095,,62.191805647705095
4972297534,4972297531,0,55.59722362760382,,55.59722362760382
1579405507,1579405518,0,53.0,,53.0
1579405507,1579405477,0,53.0,,53.0
4985431546,3948072549,0,53.0,,53.0
4985431546,1634147208,0,59.57084697678834,,59.57084697678834
4985431546,1579405484,0,53.0,,53.0
1579405511,8655907761,0,61.49893074028933,,61.49893074028933
8655907761,5012055160,0,61.320837113099934,,61.320837113099934
8655907761,8655907760,0,66.27048792939303,,66.27048792939303
8655907761,1579405511,0,61.49893074028934,,61.49893074028934
4972297802,1579405515,0,53.0,,53.0
4972297806,4972297808,0,53.0,,53.0
4972297806,4972297805,0,53.009156650116886,,53.009156650116886
4972297806,1579405515,0,53.0,,53.0
8217883022,8217883017,0,61.781985883326215,,61.781985883326215
8217883022,1579405517,0,59.762944933344855,,59.762944933344855
8217883022,8217883021,0,59.04595768500737,,59.04595768500737
9381570991,1579405517,0,58.3306539755005,,58.3306539755005
1579437187,4945410571,0,67.98430911673417,,67.98430911673417
1579437187,2680787031,0,68.20831268341401,,68.20831268341401
1579437187,6019161592,0,60.507778412227,,60.507778412227
4945410571,9073520591,0,68.00767542386538,,68.00767542386538
4945410571,1579437187,0,67.98430911673417,,67.98430911673417
4945410571,10778879255,0,57.98474414444721,,57.98474414444721
6019161592,3468338167,0,53.70688041891995,,53.70688041891995
6019161592,6019161585,0,56.12991070881247,,56.12991070881247
6019161592,1579437187,0,60.50777841222699,,60.50777841222699
3943394102,1579437227,0,57.16136927210343,,57.16136927210343
3943394102,1579437220,0,53.0,,53.0
3943394102,3943394103,0,53.051737592056796,,53.051737592056796
1579437224,1579437330,0,58.527772346439164,,58.527772346439164
1579437330,1579437303,0,60.622249241156545,,60.622249241156545
1579437330,1579437224,0,58.527772346439164,,58.527772346439164
1579437227,3943394102,0,57.16136927210343,,57.16136927210343
1579437280,6967072351,0,62.51733374223821,,62.51733374223821
1579437280,1579437228,0,63.09122734650159,,63.09122734650159
1579437280,5245670863,0,60.582195751475226,,60.582195751475226
1579437335,1579437287,0,65.76319680347122,,65.76319680347122
1579437335,8923358306,0,58.18228013124357,,58.18228013124357
1579437335,1579437228,0,61.60928658782725,,61.60928658782725
1579437270,10844507213,0,53.0,,53.0
1579437270,10844507212,0,53.099223550899616,,53.099223550899616
1579437270,7664107518,0,53.0,,53.0
10844507213,1579437270,0,53.0,,53.0
10844507213,10844507214,0,54.539959495838204,,54.539959495838204
10844507213,7430487755,0,54.846154786833225,,54.846154786833225
10844507212,7664107521,0,53.49317446908338,,53.49317446908338
10844507212,1579437270,0,53.099223550899616,,53.099223550899616
10844507212,10844507214,0,56.29485724136369,,56.29485724136369
7664107518,1579437270,0,53.0,,53.0
5245670863,5245670858,0,56.01260145932511,,56.01260145932511
5245670863,5245670854,0,58.00594801480247,,58.00594801480247
5245670863,1579437280,0,60.582195751475226,,60.582195751475226
1579437287,1579437335,0,65.76319680347122,,65.76319680347122
1579437287,11126155970,0,68.61357445480749,,68.61357445480749
1579437287,5245672147,0,68.59973679303906,,68.59973679303906
11126155970,1579437287,0,68.61357445480749,,68.61357445480749
11126155970,5879572014,0,68.64628573569271,,68.64628573569271
11126155970,10019652944,0,61.73621292609742,,61.73621292609742
11221261120,11221261121,0,53.96642664573339,,53.96642664573339
11221261120,11221261121,1,53.49418480025688,,53.49418480025688
11221261120,1579437292,0,60.65665119570742,,60.65665119570742
4062369113,1579437301,0,55.98024142331599,,55.98024142331599
1579437303,8084686,0,61.04851604135243,,61.04851604135243
1579437303,1579437367,0,58.84314075615161,,58.84314075615161
1579437367,1579437303,0,58.84314075615161,,58.84314075615161
3456860353,3456860355,0,53.0,,53.0
3456860353,3456860326,0,53.0,,53.0
3456860353,1579437327,0,55.58892864779608,,55.58892864779608
11221261121,11221261120,0,53.96642664573339,,53.96642664573339
11221261121,11221261120,1,53.49418480025688,,53.49418480025688
11221261121,1579437332,0,60.13771657740259,,60.13771657740259
8923358306,1579437335,0,58.18228013124357,,58.18228013124357
1579437358,3558684287,0,57.20274330621696,,57.20274330621696
1579437358,2680820789,0,57.290545622860726,,57.290545622860726
1579437358,3468338167,0,55.91907656955044,,55.91907656955044
3558684287,3468338163,0,57.06851495099669,,57.06851495099669
3558684287,1579437358,0,57.20274330621695,,57.20274330621695
3558684287,11033379574,0,54.22395854220536,,54.22395854220536
3468338167,6019161592,0,53.70688041891995,,53.70688041891995
3468338167,1579437358,0,55.91907656955044,,55.91907656955044
1579531336,1579531421,0,54.04928738538208,,54.04928738538208
1579531363,7058648379,0,61.54489786902923,,61.54489786902923
1579531363,7058648381,0,61.929059583937956,,61.929059583937956
1579531363,1579531405,0,66.13153355199728,,66.13153355199728
7058648379,7058648377,0,60.64530602507431,,60.64530602507431
7058648379,1579531363,0,61.544897869029235,,61.544897869029235
7058648379,7058648380,0,58.92639777411468,,58.92639777411468
7058648381,1579531363,0,61.929059583937956,,61.929059583937956
7058648381,7058648383,0,62.22120732313695,,62.22120732313695
7058648381,7058648382,0,58.747904156575984,,58.747904156575984
4344879611,1579531411,0,57.814870623605586,,57.814870623605586
4602503471,1579531377,0,56.64567074111967,,56.64567074111967
1582952510,1582952506,0,66.57951514697716,,66.57951514697716
1582952510,1579531405,0,68.63436723146332,,68.63436723146332
1582952510,4945296131,0,68.6331453127398,,68.6331453127398
1579531411,5457461946,0,61.23748883861221,,61.23748883861221
1579531411,5457461941,0,61.14818269235623,,61.14818269235623
1579531411,4344879611,0,57.814870623605586,,57.814870623605586
5457461946,1579531411,0,61.237488838612215,,61.237488838612215
5457461946,5457461939,0,60.5410604859487,,60.5410604859487
5457461946,5457461947,0,58.31049353369557,,58.31049353369557
5457461941,5457461940,0,57.91994524825114,,57.91994524825114
5457461941,4693572088,0,62.502952197330714,,62.502952197330714
5457461941,1579531411,0,61.14818269235623,,61.14818269235623
4964730225,1579531415,0,56.76219974263636,,56.76219974263636
4964730225,4964730227,0,53.0,,53.0
4964730225,4964730223,0,53.0,,53.0
5275812492,1579531422,0,65.73682942550029,,65.73682942550029
5275812492,5275812490,0,63.9704836002398,,63.9704836002398
5275812492,4070323901,0,56.004969305672944,,56.004969305672944
4964730227,1579531424,0,55.751883494474306,,55.751883494474306
4964730227,4964730225,0,53.0,,53.0
4964730227,4964730229,0,59.30677645603821,,59.30677645603821
1579567655,1579567749,0,56.93583390695561,,56.93583390695561
1579567655,1579567758,0,56.513003175348004,,56.513003175348004
1579567655,5554357551,0,56.641110691972706,,56.641110691972706
1579567758,5554357552,0,64.68425581292165,,64.68425581292165
1579567758,1579567655,0,56.513003175348004,,56.513003175348004
1579567758,11279815760,0,56.07353616908973,,56.07353616908973
5554357551,8319823891,0,58.0,,58.0
5554357551,1579567749,0,58.0,,58.0
5554357551,1579567655,0,56.641110691972706,,56.641110691972706
3625203364,1579567696,0,68.6920188859181,,68.6920188859181
3625203364,3380301226,0,68.70718731155705,,68.70718731155705
3625203364,3625203365,0,65.66015339035742,,65.66015339035742
5500060333,1579567696,0,57.96402483755331,,57.96402483755331
1579567725,10596539310,0,68.0,,68.0
10596539310,1620071179,0,67.99004436970348,,67.99004436970348
10596539310,1579567725,0,68.0,,68.0
10596539310,10596539307,0,63.88103938778636,,63.88103938778636
1579567730,8826075430,0,53.0,,53.0
8826075430,1579567730,0,53.0,,53.0
8826075430,8826075422,0,53.0,,53.0
8826075430,8826075434,0,53.0,,53.0
1579567736,5331144326,0,56.35299479582289,,56.35299479582289
1579567736,1729562496,0,59.79538916682179,,59.79538916682179
1579567736,5331144329,0,62.595065154347786,,62.595065154347786
1579567736,7153382995,0,54.105465931844336,,54.105465931844336
5331144326,1579567736,0,56.352994795822895,,56.352994795822895
5331144326,1916194095,0,53.0,,53.0
1729562496,5480460208,0,55.7002807269005,,55.7002807269005
1729562496,1579567736,0,59.79538916682179,,59.79538916682179
1729562496,5987328980,0,58.351275178198,,58.351275178198
1729562496,1729562500,0,54.19560992600071,,54.19560992600071
5331144329,1579567736,0,62.595065154347786,,62.595065154347786
5331144329,7153351883,0,65.50569491336269,,65.50569491336269
5331144329,5331144328,0,62.05189023590735,,62.05189023590735
1579567750,5500060326,0,53.0,,53.0
5500060326,1579567750,0,53.0,,53.0
5500060326,5500060323,0,53.0,,53.0
5500060326,5500060323,1,53.0,,53.0
1579567754,3341926668,0,54.552755808268216,,54.552755808268216
2983956396,455352907,0,55.77053977859876,,55.77053977859876
2983956396,1579639433,0,57.042388958162164,,57.042388958162164
1579639434,1579639469,0,57.54786809893125,,57.54786809893125
1579639434,5623034834,0,60.890953292842,,60.890953292842
1579639434,8081405601,0,61.45195085863112,,61.45195085863112
1579639469,5623034837,0,53.758221165888955,,53.758221165888955
1579639469,1579639434,0,57.547868098931254,,57.547868098931254
1579639469,1623880293,0,54.189297163518745,,54.189297163518745
1579639620,1579639546,0,59.0390147763475,,59.0390147763475
1579639620,1579639435,0,58.11620766690567,,58.11620766690567
1579639620,1579639545,0,56.15487580731965,,56.15487580731965
1579639642,1579639435,0,56.12010453879134,,56.12010453879134
1579639452,1579639446,0,57.786668155484364,,57.786668155484364
1579639452,1579639544,0,57.69781043847988,,57.69781043847988
1579639452,5320801539,0,54.917889857249406,,54.917889857249406
1579639447,1579639589,0,63.46445347660901,,63.46445347660901
1579639447,7881589951,0,55.82366423434826,,55.82366423434826
1579639447,1579639494,0,55.86405303939998,,55.86405303939998
1579639589,1579639447,0,63.46445347660902,,63.46445347660902
1579639450,1579639580,0,57.03535187953481,,57.03535187953481
1579639450,1579639579,0,53.12490370187595,,53.12490370187595
1579639450,1579639541,0,55.23846271332326,,55.23846271332326
1579639580,1579639450,0,57.03535187953481,,57.03535187953481
1579639579,1579639450,0,53.12490370187595,,53.12490370187595
1579639579,1579639541,0,53.0,,53.0
1579639541,1579639619,0,57.682039013961514,,57.682039013961514
1579639541,1579639450,0,55.238462713323266,,55.238462713323266
1579639541,1579639579,0,53.0,,53.0
5320801539,1579639452,0,54.917889857249406,,54.917889857249406
5320801539,1579639523,0,53.0,,53.0
5320801539,5320801535,0,53.70616362338867,,53.70616362338867
1579639527,1579639455,0,54.548356922019316,,54.548356922019316
1579639462,4922737475,0,56.910214069194,,56.910214069194
1579639462,4922737474,0,56.794766563383995,,56.794766563383995
1579639462,1579639528,0,57.09019407250658,,57.09019407250658
5623034837,1579639469,0,53.75822116588896,,53.75822116588896
5623034837,1623880293,0,53.171236010986476,,53.171236010986476
5623034837,5623034835,0,54.28642921201774,,54.28642921201774
1623880293,1579639563,0,54.847246349022186,,54.847246349022186
1623880293,5623034837,0,53.171236010986476,,53.171236010986476
1623880293,1579639469,0,54.189297163518745,,54.189297163518745
1579639488,5837954953,0,63.43938952915604,,63.43938952915604
1579639488,5837954951,0,64.39158867171153,,64.39158867171153
1579639488,1579639618,0,57.61342198559407,,57.61342198559407
5837954951,5807624634,0,64.64784567504228,,64.64784567504228
5837954951,1579639488,0,64.39158867171153,,64.39158867171153
5837954951,5837954947,0,60.13663345779693,,60.13663345779693
1579639618,5807680848,0,62.27182152791047,,62.27182152791047
1579639618,1579639561,0,58.42022088610002,,58.42022088610002
1579639618,1579639488,0,57.61342198559407,,57.61342198559407
1579639512,1579639542,0,61.15719652505204,,61.15719652505204
1579639512,1579639571,0,56.32487131361317,,56.32487131361317
1579639512,6401839513,0,63.149493499039764,,63.149493499039764
